Year,Month,Day,Inflow [GWh]
2006,1,20,11.5952
2006,1,21,11.4317
2006,1,22,11.2700
2006,1,23,11.1360
2006,1,24,11.0020
2006,1,25,10.8647
2006,1,26,10.7222
2006,1,27,10.5636
2006,1,28,10.4180
2006,1,29,10.2444
2006,1,30,10.1133
2006,1,31,9.99010
2006,2,1,9.93532
2006,2,2,9.95860
2006,2,3,10.0535
2006,2,4,10.2150
2006,2,5,10.3636
2006,2,6,10.4535
2006,2,7,10.4916
2006,2,8,11.4310
2006,2,9,10.4426
2006,2,10,10.4663
2006,2,11,10.5896
2006,2,12,10.7309
2006,2,13,10.8535
2006,2,14,10.9662
2006,2,15,11.0845
2006,2,16,11.2288
2006,2,17,11.4590
2006,2,18,11.7331
2006,2,19,11.9241
2006,2,20,12.1331
2006,2,21,12.4135
2006,2,22,12.6683
2006,2,23,12.8468
2006,2,24,12.9475
2006,2,25,12.9688
2006,2,26,12.9628
2006,2,27,12.9355
2006,2,28,12.9064
2006,3,1,12.8576
2006,3,2,12.7664
